ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
bengni-2_ash-1-1,bengni-2_ash-1,*mey,2136,false,expert,Matisoff2015,,,
bengni-2_ash-2-1,bengni-2_ash-2,*pʷut ⪤ *hwut,3514,false,expert,Matisoff2015,,,
bengni-3_bark-1-1,bengni-3_bark-1,*pʷ(i/u)(l/n),591,false,expert,Matisoff2015,,,
bengni-3_bark-2-1,bengni-3_bark-2,*s/r-kawk ⪤ *s/r-kwak,586,false,expert,Matisoff2015,,,
bengni-4_belly-1-1,bengni-4_belly-1,*pwa(ŋ/n),2111,false,expert,Matisoff2015,,,
bengni-4_belly-2-1,bengni-4_belly-2,*kri,2125,false,expert,Matisoff2015,,,
bengni-5_big-1-1,bengni-5_big-1,*ta-y,2697,false,expert,Matisoff2015,,,
bengni-6_bird-1-1,bengni-6_bird-1,*taŋ,6616,false,expert,Matisoff2015,,,
bengni-7_bite-1-1,bengni-7_bite-1,*gam,2231,false,expert,Matisoff2015,,,
bengni-9_blood-1-1,bengni-9_blood-1,*s-hywəy-t,230,false,expert,Matisoff2015,,,
bengni-10_bone-1-1,bengni-10_bone-1,*g-r(w/y)a(ŋ/k),238,false,expert,Matisoff2015,,,
bengni-12_burn-1-1,bengni-12_burn-1,*gu,6334,false,expert,Matisoff2015,,,
bengni-12_burn-2-1,bengni-12_burn-2,*rom,6577,false,expert,Matisoff2015,,,
bengni-13_claw-1-1,bengni-13_claw-1,*hyak ⪤ *hwak,1458,false,expert,Matisoff2015,,,
bengni-13_claw-2-1,bengni-13_claw-2,*lak-zin,6691,false,expert,Matisoff2015,,,
bengni-14_cloud-1-1,bengni-14_cloud-1,*r-məw,2473,false,expert,Matisoff2015,,,
bengni-15_cold-1-1,bengni-15_cold-1,*han,6340,false,expert,Matisoff2015,,,
bengni-17_die-1-1,bengni-17_die-1,*səy,27,false,expert,Matisoff2015,,,
bengni-18_dog-1-1,bengni-18_dog-1,*d-kʷəy-n,1764,false,expert,Matisoff2015,,,
bengni-19_drink-1-1,bengni-19_drink-1,*m/s-tuŋ,502,false,expert,Matisoff2015,,,
bengni-20_dry-1-1,bengni-20_dry-1,*san,6591,false,expert,Matisoff2015,,,
bengni-21_ear-1-1,bengni-21_ear-1,*ña-ruŋ,6487,false,expert,Matisoff2015,,,
bengni-22_earth-1-1,bengni-22_earth-1,*mroŋ,6470,false,expert,Matisoff2015,,,
bengni-23_eat-1-1,bengni-23_eat-1,*do,5363,false,expert,Matisoff2015,,,
bengni-24_egg-1-1,bengni-24_egg-1,*pu,1654,false,expert,Matisoff2015,,,
bengni-25_eye-1-1,bengni-25_eye-1,*s-mik,682,false,expert,Matisoff2015,,,
bengni-27_fire-1-1,bengni-27_fire-1,*mey,2136,false,expert,Matisoff2015,,,
bengni-28_fish-1-1,bengni-28_fish-1,*s-ŋya,1455,false,expert,Matisoff2015,,,
bengni-29_flesh-1-1,bengni-29_flesh-1,*s-nya-k ⪤ *hyak,35,false,expert,Matisoff2015,,,
bengni-30_fly-1-1,bengni-30_fly-1,*byar ⪤ *p(i/u)r,2189,false,expert,Matisoff2015,,,
bengni-31_foot-1-1,bengni-31_foot-1,*far-,6304,false,expert,Matisoff2015,,,
bengni-31_foot-2-1,bengni-31_foot-2,*la,350,false,expert,Matisoff2015,,,
bengni-32_full-1-1,bengni-32_full-1,*(p/b)liŋ,111,false,expert,Matisoff2015,,,
bengni-33_give-1-1,bengni-33_give-1,*s-bəy-n/k,2158,false,expert,Matisoff2015,,,
bengni-34_good-1-1,bengni-34_good-1,*p(r/y)aw,2572,false,expert,Matisoff2015,,,
bengni-35_grease-1-1,bengni-35_grease-1,*fu,6311,false,expert,Matisoff2015,,,
bengni-37_hair-1-1,bengni-37_hair-1,*dum,1425,false,expert,Matisoff2015,,,
bengni-37_hair-2-1,bengni-37_hair-2,*s-mu-t,1429,false,expert,Matisoff2015,,,
bengni-38_hand-1-1,bengni-38_hand-1,*lak,695,false,expert,Matisoff2015,,,
bengni-39_head-1-1,bengni-39_head-1,*dum,1425,false,expert,Matisoff2015,,,
bengni-39_head-2-1,bengni-39_head-2,*(p/b)wa(ŋ),388,false,expert,Matisoff2015,,,
bengni-40_hear-1-1,bengni-40_hear-1,*s-ta-s ⪤ *ta-n,1408,false,expert,Matisoff2015,,,
bengni-41_heart-1-1,bengni-41_heart-1,*d-puːk,164,false,expert,Matisoff2015,,,
bengni-41_heart-2-1,bengni-41_heart-2,*haŋ,6201,false,expert,Matisoff2015,,,
bengni-42_horn-1-1,bengni-42_horn-1,*m/g-(r)wa-ŋ/k/t,814,false,expert,Matisoff2015,,,
bengni-43_hot-1-1,bengni-43_hot-1,*gu ~ *gju?,6335,false,expert,Matisoff2015,,,
bengni-44_i-1-1,bengni-44_i-1,*ŋa-y ⪤ *ka,2530,false,expert,Matisoff2015,,,
bengni-45_kill-1-1,bengni-45_kill-1,*man,6447,false,expert,Matisoff2015,,,
bengni-46_knee-1-1,bengni-46_knee-1,*lə-bɯŋ,6437,false,expert,Matisoff2015,,,
bengni-47_know-1-1,bengni-47_know-1,*m-kya(ŋ/n),1229,false,expert,Matisoff2015,,,
bengni-48_leaf-1-1,bengni-48_leaf-1,*s-nas,402,false,expert,Matisoff2015,,,
bengni-49_lie-1-1,bengni-49_lie-1,*(g/k)rət,6332,false,expert,Matisoff2015,,,
bengni-50_liver-1-1,bengni-50_liver-1,*m-sin,1390,false,expert,Matisoff2015,,,
bengni-52_louse-1-1,bengni-52_louse-1,*s-r(y)ik,2609,false,expert,Matisoff2015,,,
bengni-53_man-1-1,bengni-53_man-1,*r-mi(y)-n,1002,false,expert,Matisoff2015,,,
bengni-55_moon-1-1,bengni-55_moon-1,*s/g-la,1016,false,expert,Matisoff2015,,,
bengni-56_mountain-1-1,bengni-56_mountain-1,*di,6222,false,expert,Matisoff2015,,,
bengni-57_mouth-1-1,bengni-57_mouth-1,*gom,6324,false,expert,Matisoff2015,,,
bengni-58_name-1-1,bengni-58_name-1,*r-mi(ŋ/n),2450,false,expert,Matisoff2015,,,
bengni-59_neck-1-1,bengni-59_neck-1,*g/m-liŋ,479,false,expert,Matisoff2015,,,
bengni-59_neck-2-1,bengni-59_neck-2,*p(w)aŋ,3404,false,expert,Matisoff2015,,,
bengni-61_night-1-1,bengni-61_night-1,*ya-n,2784,false,expert,Matisoff2015,,,
bengni-62_nose-1-1,bengni-62_nose-1,*s-na ⪤ *s-naːr,803,false,expert,Matisoff2015,,,
bengni-62_nose-2-1,bengni-62_nose-2,*bu(k/ŋ),806,false,expert,Matisoff2015,,,
bengni-64_one-1-1,bengni-64_one-1,*kon,6383,false,expert,Matisoff2015,,,
bengni-65_path-1-1,bengni-65_path-1,*lam,1017,false,expert,Matisoff2015,,,
bengni-66_person-1-1,bengni-66_person-1,*r-mi(y)-n,1002,false,expert,Matisoff2015,,,
bengni-67_rain-1-1,bengni-67_rain-1,*r-məw,2473,false,expert,Matisoff2015,,,
bengni-67_rain-2-1,bengni-67_rain-2,*doŋ,3570,false,expert,Matisoff2015,,,
bengni-68_red-1-1,bengni-68_red-1,*lɯŋ,6137,false,expert,Matisoff2015,,,
bengni-70_round-1-1,bengni-70_round-1,*s-lum,690,false,expert,Matisoff2015,,,
bengni-72_say-1-1,bengni-72_say-1,*(b/m)an,6699,false,expert,Matisoff2015,,,
bengni-73_see-1-1,bengni-73_see-1,*kaŋ,6373,false,expert,Matisoff2015,,,
bengni-74_seed-1-1,bengni-74_seed-1,*li,3560,false,expert,Matisoff2015,,,
bengni-75_sit-1-1,bengni-75_sit-1,*m-(t/d)u(ŋ/k),1906,false,expert,Matisoff2015,,,
bengni-76_skin-1-1,bengni-76_skin-1,*dɯ,6297,false,expert,Matisoff2015,,,
bengni-76_skin-2-1,bengni-76_skin-2,*pʷ(i/u)(l/n),591,false,expert,Matisoff2015,,,
bengni-77_sleep-1-1,bengni-77_sleep-1,*s-y(i/u)p,127,false,expert,Matisoff2015,,,
bengni-79_smoke-1-1,bengni-79_smoke-1,*kəw-n/t,2361,false,expert,Matisoff2015,,,
bengni-80_stand-1-1,bengni-80_stand-1,*dak,6286,false,expert,Matisoff2015,,,
bengni-81_star-1-1,bengni-81_star-1,*s-kar,2300,false,expert,Matisoff2015,,,
bengni-82_stone-1-1,bengni-82_stone-1,*r-lu(ŋ/k),1269,false,expert,Matisoff2015,,,
bengni-83_sun-1-1,bengni-83_sun-1,*s-nəy,85,false,expert,Matisoff2015,,,
bengni-84_swim-1-1,bengni-84_swim-1,*bjaŋ,6237,false,expert,Matisoff2015,,,
bengni-85_tail-1-1,bengni-85_tail-1,*r-may ⪤ *m-ray,1288,false,expert,Matisoff2015,,,
bengni-85_tail-2-1,bengni-85_tail-2,*m/b-gyu(ŋ/k),3331,false,expert,Matisoff2015,,,
bengni-86_that-1-1,bengni-86_that-1,*aː,6669,false,expert,Matisoff2015,,,
bengni-87_this-1-1,bengni-87_this-1,*si,6595,false,expert,Matisoff2015,,,
bengni-88_tongue-1-1,bengni-88_tongue-1,*s/m-l(y)a-t,623,false,expert,Matisoff2015,,,
bengni-89_tooth-1-1,bengni-89_tooth-1,*s/p-wa,632,false,expert,Matisoff2015,,,
bengni-89_tooth-2-1,bengni-89_tooth-2,*d-yu(ŋ/k),2813,false,expert,Matisoff2015,,,
bengni-90_tree-1-1,bengni-90_tree-1,*si(ŋ/k),2658,false,expert,Matisoff2015,,,
bengni-91_two-1-1,bengni-91_two-1,*g/s-ni-s,2504,false,expert,Matisoff2015,,,
bengni-93_water-1-1,bengni-93_water-1,*si,189,false,expert,Matisoff2015,,,
bengni-93_water-2-1,bengni-93_water-2,*krat²,6391,false,expert,Matisoff2015,,,
bengni-96_white-1-1,bengni-96_white-1,*pu(n/ŋ),6097,false,expert,Matisoff2015,,,
bengni-98_woman-1-1,bengni-98_woman-1,*mi,1618,false,expert,Matisoff2015,,,
bokarlhoba-2_ash-1-1,bokarlhoba-2_ash-1,*mey,2136,false,expert,Matisoff2015,,,
bokarlhoba-4_belly-1-1,bokarlhoba-4_belly-1,*pwa(ŋ/n),2111,false,expert,Matisoff2015,,,
bokarlhoba-4_belly-2-1,bokarlhoba-4_belly-2,*kri,2125,false,expert,Matisoff2015,,,
bokarlhoba-5_big-1-1,bokarlhoba-5_big-1,*ta-y,2697,false,expert,Matisoff2015,,,
bokarlhoba-6_bird-1-1,bokarlhoba-6_bird-1,*taŋ,6616,false,expert,Matisoff2015,,,
bokarlhoba-7_bite-1-1,bokarlhoba-7_bite-1,*gam,2231,false,expert,Matisoff2015,,,
bokarlhoba-9_blood-1-1,bokarlhoba-9_blood-1,*s-hywəy-t,230,false,expert,Matisoff2015,,,
bokarlhoba-10_bone-1-1,bokarlhoba-10_bone-1,*g-r(w/y)a(ŋ/k),238,false,expert,Matisoff2015,,,
bokarlhoba-10_bone-2-1,bokarlhoba-10_bone-2,*m-bwaŋ,1469,false,expert,Matisoff2015,,,
bokarlhoba-13_claw-1-1,bokarlhoba-13_claw-1,*lak-zin,6691,false,expert,Matisoff2015,,,
bokarlhoba-14_cloud-1-1,bokarlhoba-14_cloud-1,*r-məw,2473,false,expert,Matisoff2015,,,
bokarlhoba-16_come-1-1,bokarlhoba-16_come-1,*vaŋ,6211,false,expert,Matisoff2015,,,
bokarlhoba-17_die-1-1,bokarlhoba-17_die-1,*səy,27,false,expert,Matisoff2015,,,
bokarlhoba-17_die-2-1,bokarlhoba-17_die-2,*kay,3301,false,expert,Matisoff2015,,,
bokarlhoba-18_dog-1-1,bokarlhoba-18_dog-1,*d-kʷəy-n,1764,false,expert,Matisoff2015,,,
bokarlhoba-19_drink-1-1,bokarlhoba-19_drink-1,*m/s-tuŋ,502,false,expert,Matisoff2015,,,
bokarlhoba-20_dry-1-1,bokarlhoba-20_dry-1,*san,6591,false,expert,Matisoff2015,,,
bokarlhoba-21_ear-1-1,bokarlhoba-21_ear-1,*ña-ruŋ,6487,false,expert,Matisoff2015,,,
bokarlhoba-23_eat-1-1,bokarlhoba-23_eat-1,*do,5363,false,expert,Matisoff2015,,,
bokarlhoba-24_egg-1-1,bokarlhoba-24_egg-1,*pu,1654,false,expert,Matisoff2015,,,
bokarlhoba-25_eye-1-1,bokarlhoba-25_eye-1,*s-mik,682,false,expert,Matisoff2015,,,
bokarlhoba-27_fire-1-1,bokarlhoba-27_fire-1,*mey,2136,false,expert,Matisoff2015,,,
bokarlhoba-28_fish-1-1,bokarlhoba-28_fish-1,*s-ŋya,1455,false,expert,Matisoff2015,,,
bokarlhoba-30_fly-1-1,bokarlhoba-30_fly-1,*byar ⪤ *p(i/u)r,2189,false,expert,Matisoff2015,,,
bokarlhoba-31_foot-1-1,bokarlhoba-31_foot-1,*la,350,false,expert,Matisoff2015,,,
